gender,age,category,total_price
1,49,4,130.75
1,64,6,26250.0
0,62,4,5.23
0,27,4,5.23
0,25,0,1200.32
0,45,4,47.07
0,24,0,1200.32
0,69,2,60.6
0,64,4,47.07
0,24,0,1200.32
0,65,3,365.94
0,23,4,83.68
0,43,1,9602.72
0,61,3,650.56
0,47,4,130.75
0,22,0,2700.7200000000003
1,61,3,365.94
1,45,3,162.64
1,43,0,1200.32
1,41,1,2400.68
0,68,0,4801.28
1,43,1,5401.53
1,34,0,7502.0
0,63,3,162.64
1,42,0,4801.28
0,49,5,35.84
0,46,3,650.56
0,59,0,2700.7200000000003
0,50,3,365.94
0,20,0,4801.28
1,63,6,1050.0
1,22,4,47.07
0,45,4,130.75
0,58,7,187.68
0,19,7,293.25
1,47,0,7502.0
0,53,4,130.75
0,54,0,4801.28
0,25,0,2700.7200000000003
1,52,0,7502.0
0,57,3,365.94
0,18,0,1200.32
1,56,3,365.94
1,38,3,650.56
1,27,6,16800.0
1,26,6,4200.0
0,69,3,1016.5
0,52,0,2700.7200000000003
0,23,4,47.07
1,66,0,4801.28
1,52,0,300.08
0,44,4,47.07
1,43,4,130.75
1,62,4,130.75
1,59,0,1200.32
0,23,3,650.56
0,20,1,9602.72
0,44,0,300.08
1,41,1,9602.72
0,19,5,573.44
0,61,5,573.44
1,43,1,9602.72
0,32,3,365.94
0,60,5,143.36
0,39,3,162.64
1,40,0,2700.7200000000003
0,57,5,35.84
0,52,1,15004.25
0,43,7,187.68
1,22,0,1200.32
0,45,4,47.07
0,27,5,573.44
0,58,0,2700.7200000000003
1,58,1,600.17
1,57,4,20.92
0,48,3,162.64
1,54,5,896.0
0,35,0,7502.0
0,20,0,1200.32
0,30,0,300.08
0,28,0,300.08
0,67,3,1016.5
1,37,0,300.08
0,55,3,40.66
0,44,0,300.08
1,57,0,300.08
1,47,6,4200.0
0,24,0,1200.32
0,63,4,47.07
0,32,5,143.36
1,43,4,130.75
0,30,3,1016.5
0,44,3,650.56
0,55,5,322.56
0,27,4,5.23
0,54,5,35.84
1,25,0,300.08
1,22,0,300.08
1,37,5,35.84
1,59,0,7502.0
0,48,4,20.92
1,26,2,15.15
1,45,4,83.68
0,29,2,242.4
0,18,0,1200.32
0,67,6,26250.0
1,63,3,365.94
1,18,1,2400.68
0,30,4,83.68
0,49,3,365.94
0,67,0,1200.32
0,21,6,4200.0
1,22,0,4801.28
1,46,4,130.75
0,26,3,650.56
1,57,7,293.25
0,34,0,7502.0
1,23,5,35.84
0,51,4,20.92
0,50,0,1200.32
0,68,6,16800.0
0,24,0,300.08
0,48,4,20.92
0,60,0,1200.32
1,51,3,650.56
0,68,4,130.75
0,55,5,896.0
1,48,0,7502.0
1,34,1,9602.72
0,25,1,15004.25
0,23,3,365.94
0,33,4,20.92
1,37,2,15.15
1,33,0,2700.7200000000003
0,51,3,1016.5
1,44,1,15004.25
0,50,3,40.66
0,45,1,600.17
0,27,4,83.68
0,38,5,573.44
0,43,0,2700.7200000000003
0,20,0,7502.0
0,48,0,300.08
0,43,0,4801.28
0,20,0,300.08
1,39,2,15.15
0,68,3,40.66
0,19,1,5401.53
1,34,0,4801.28
0,51,6,16800.0
0,46,0,7502.0
1,23,0,1200.32
0,32,0,2700.7200000000003
0,66,0,300.08
1,65,3,40.66
1,25,3,162.64
0,29,2,60.6
0,32,6,4200.0
0,67,0,7502.0
0,51,1,2400.68
0,62,3,365.94
0,58,0,2700.7200000000003
0,67,2,136.35000000000002
1,37,4,5.23
0,41,4,5.23
1,38,0,2700.7200000000003
1,31,5,143.36
0,25,3,40.66
0,39,1,15004.25
0,49,1,9602.72
0,58,0,7502.0
1,48,0,7502.0
1,67,4,130.75
1,33,0,2700.7200000000003
0,51,5,896.0
1,61,1,5401.53
0,41,0,2700.7200000000003
1,28,1,2400.68
1,21,5,143.36
0,67,4,20.92
0,57,4,130.75
0,32,6,16800.0
1,43,0,2700.7200000000003
1,59,0,7502.0
1,46,5,35.84
1,66,6,9450.0
0,31,0,1200.32
0,53,3,365.94
1,37,5,322.56
0,61,0,2700.7200000000003
0,39,4,130.75
0,20,0,300.08
1,25,2,242.4
0,26,4,47.07
0,68,3,1016.5
0,48,0,2700.7200000000003
1,18,0,7502.0
1,63,5,573.44
1,43,7,187.68
0,61,2,242.4
0,57,0,4801.28
0,65,3,365.94
1,53,1,9602.72
1,63,3,40.66
0,62,5,573.44
0,44,5,896.0
1,63,3,650.56
1,35,0,2700.7200000000003
0,31,0,7502.0
0,63,1,2400.68
0,57,1,9602.72
1,61,4,47.07
1,62,0,7502.0
0,36,4,130.75
1,48,0,1200.32
0,28,0,1200.32
1,35,1,5401.53
0,27,7,11.73
1,38,5,143.36
0,38,0,300.08
1,47,5,573.44
1,34,0,4801.28
1,26,0,2700.7200000000003
1,21,3,650.56
0,63,1,15004.25
1,69,5,322.56
1,24,0,1200.32
0,63,0,4801.28
0,38,4,20.92
1,52,0,300.08
0,33,0,4801.28
0,26,0,7502.0
1,33,0,1200.32
1,55,0,2700.7200000000003
1,44,0,4801.28
1,68,0,1200.32
1,60,4,20.92
1,47,3,40.66
1,64,6,9450.0
1,44,4,47.07
0,63,1,2400.68
0,42,2,60.6
0,41,7,187.68
1,29,0,7502.0
0,27,5,322.56
0,26,2,136.35000000000002
0,38,4,83.68
1,55,3,40.66
0,61,3,40.66
0,28,5,573.44
1,61,1,15004.25
1,48,5,322.56
0,68,0,7502.0
1,63,2,136.35000000000002
0,24,3,40.66
0,64,3,365.94
0,49,2,378.75
0,52,0,4801.28
0,52,0,2700.7200000000003
0,50,4,47.07
0,59,5,35.84
0,18,0,1200.32
0,39,0,2700.7200000000003
1,47,2,60.6
1,37,5,35.84
0,45,3,162.64
0,52,3,162.64
1,38,0,4801.28
1,32,0,1200.32
1,51,4,5.23
0,63,4,83.68
0,55,0,1200.32
0,34,0,1200.32
0,24,5,573.44
1,66,4,5.23
0,68,4,20.92
1,55,5,35.84
1,24,1,2400.68
0,30,3,650.56
0,46,3,162.64
1,52,0,2700.7200000000003
0,47,3,162.64
1,27,1,5401.53
0,57,1,9602.72
1,44,3,1016.5
0,64,0,4801.28
1,68,0,1200.32
0,54,0,1200.32
1,34,0,1200.32
0,28,0,4801.28
1,39,0,300.08
0,52,3,40.66
1,35,4,47.07
0,26,4,130.75
1,20,0,7502.0
0,38,0,7502.0
1,33,3,40.66
1,18,0,1200.32
0,39,0,7502.0
1,59,0,300.08
0,61,5,896.0
0,22,0,1200.32
0,62,5,35.84
1,37,5,143.36
1,30,0,1200.32
0,41,5,573.44
0,46,0,7502.0
0,21,7,105.57
0,19,3,365.94
1,34,1,5401.53
1,36,4,20.92
1,52,1,2400.68
1,58,6,1050.0
1,59,3,162.64
1,26,3,1016.5
0,38,4,47.07
1,37,4,47.07
0,51,4,5.23
0,62,0,300.08
0,23,6,26250.0
0,26,5,143.36
0,69,6,16800.0
1,50,7,105.57
0,61,5,143.36
0,33,0,7502.0
1,62,3,650.56
0,60,4,130.75
0,55,1,15004.25
0,66,5,573.44
0,42,6,26250.0
0,47,5,143.36
0,40,5,573.44
0,19,0,2700.7200000000003
0,26,0,1200.32
0,42,0,300.08
1,35,0,2700.7200000000003
0,34,2,136.35000000000002
1,49,3,365.94
1,50,0,7502.0
0,24,5,573.44
1,50,1,15004.25
1,69,0,7502.0
0,67,0,7502.0
0,56,0,4801.28
0,36,0,4801.28
0,18,3,162.64
0,37,0,7502.0
0,51,3,1016.5
0,60,0,7502.0
0,30,1,15004.25
0,23,0,2700.7200000000003
0,61,3,365.94
0,19,7,293.25
0,54,3,365.94
0,59,0,7502.0
0,31,4,5.23
1,47,7,11.73
0,63,0,2700.7200000000003
1,43,4,47.07
0,18,0,300.08
1,60,0,2700.7200000000003
0,35,1,5401.53
1,39,4,130.75
1,67,2,378.75
1,49,0,7502.0
1,42,1,15004.25
0,47,1,5401.53
1,64,2,136.35000000000002
0,33,5,143.36
1,25,1,5401.53
0,52,3,40.66
0,45,5,322.56
0,68,5,322.56
1,59,0,300.08
0,37,7,11.73
1,49,2,378.75
1,34,3,1016.5
1,36,3,650.56
0,62,6,9450.0
0,21,7,11.73
0,33,6,4200.0
0,20,0,2700.7200000000003
0,23,3,650.56
1,58,0,7502.0
1,46,4,83.68
0,22,4,130.75
0,64,2,60.6
1,19,5,143.36
0,51,0,7502.0
0,50,3,1016.5
0,18,4,47.07
1,49,4,47.07
0,49,4,83.68
1,40,7,11.73
1,64,0,2700.7200000000003
0,50,5,143.36
1,65,2,136.35000000000002
0,28,1,600.17
0,41,0,1200.32
1,57,0,300.08
0,33,7,105.57
0,32,0,7502.0
1,66,5,143.36
0,64,6,16800.0
0,19,0,1200.32
0,32,1,600.17
0,53,1,600.17
0,57,3,162.64
0,54,1,600.17
0,38,1,15004.25
1,19,1,2400.68
0,47,2,15.15
0,19,1,15004.25
1,41,0,4801.28
0,38,0,7502.0
1,35,2,242.4
0,38,3,162.64
0,49,0,1200.32
0,56,2,136.35000000000002
0,68,5,35.84
1,43,0,1200.32
0,52,1,2400.68
1,39,5,143.36
0,66,5,573.44
0,32,6,4200.0
0,54,0,2700.7200000000003
1,22,3,162.64
1,27,1,600.17
1,38,4,83.68
0,37,5,143.36
0,52,4,20.92
1,63,7,46.92
1,63,5,322.56
0,44,7,105.57
1,55,3,40.66
1,69,0,2700.7200000000003
0,38,2,15.15
1,25,1,9602.72
0,63,6,4200.0
0,44,0,1200.32
1,22,3,365.94
1,35,6,4200.0
0,28,0,300.08
0,41,4,47.07
0,23,0,4801.28
1,29,1,9602.72
1,32,3,40.66
0,18,0,300.08
0,30,7,11.73
0,64,3,1016.5
0,41,0,4801.28
0,51,2,242.4
0,24,0,2700.7200000000003
0,39,4,20.92
0,32,0,1200.32
1,65,7,46.92
1,41,1,2400.68
1,64,4,83.68
0,59,0,300.08
0,51,2,378.75
0,38,0,4801.28
1,55,0,7502.0
0,29,1,9602.72
1,63,0,1200.32
0,21,0,7502.0
1,64,1,600.17
0,68,4,130.75
0,36,1,600.17
0,22,5,896.0
1,64,4,83.68
0,21,4,47.07
1,48,5,573.44
0,36,1,2400.68
0,25,4,47.07
1,52,0,7502.0
0,54,0,1200.32
1,52,0,2700.7200000000003
0,18,2,60.6
0,24,0,7502.0
1,36,4,5.23
1,23,0,300.08
1,27,3,40.66
1,36,0,7502.0
0,45,4,5.23
1,60,0,4801.28
1,37,0,7502.0
0,23,5,143.36
0,32,3,162.64
1,20,1,15004.25
1,20,0,7502.0
0,66,0,1200.32
1,33,4,83.68
0,58,0,4801.28
0,29,1,600.17
0,29,2,136.35000000000002
0,48,6,4200.0
1,34,0,7502.0
1,54,2,15.15
0,55,0,1200.32
0,43,7,105.57
1,58,4,5.23
1,42,4,83.68
1,39,3,1016.5
0,47,1,5401.53
0,19,3,1016.5
1,22,4,130.75
0,60,0,4801.28
0,41,3,365.94
1,67,4,130.75
0,48,0,2700.7200000000003
0,45,0,2700.7200000000003
1,27,0,7502.0
1,63,4,20.92
1,47,6,4200.0
0,38,2,60.6
1,43,7,11.73
0,54,7,46.92
0,65,0,2700.7200000000003
0,57,3,40.66
0,33,7,105.57
1,38,5,896.0
0,26,5,143.36
0,28,0,1200.32
0,65,3,1016.5
1,51,0,2700.7200000000003
1,23,4,5.23
1,23,3,162.64
0,32,0,4801.28
0,42,6,4200.0
0,46,4,5.23
0,34,0,1200.32
1,43,1,15004.25
0,22,6,16800.0
0,51,0,2700.7200000000003
0,43,7,46.92
1,36,3,650.56
0,63,4,130.75
0,55,5,896.0
0,33,0,2700.7200000000003
1,35,0,4801.28
0,61,0,300.08
0,36,0,4801.28
1,56,2,378.75
1,39,4,130.75
1,57,0,4801.28
0,30,3,162.64
1,52,3,40.66
0,65,0,1200.32
1,24,1,600.17
0,22,0,4801.28
1,68,6,1050.0
0,37,0,4801.28
0,53,0,4801.28
1,49,4,83.68
1,36,2,242.4
0,35,3,40.66
1,45,6,26250.0
0,45,7,11.73
1,66,4,83.68
1,62,0,7502.0
0,33,4,5.23
1,37,6,4200.0
1,58,0,4801.28
1,34,2,242.4
1,55,4,83.68
1,36,0,7502.0
0,65,3,162.64
1,61,4,47.07
1,22,0,1200.32
0,52,0,1200.32
1,19,3,365.94
0,61,0,1200.32
1,63,3,650.56
1,46,2,60.6
1,37,3,162.64
1,56,0,7502.0
1,33,3,1016.5
0,36,3,162.64
0,66,5,322.56
0,25,0,2700.7200000000003
0,39,4,5.23
1,26,7,11.73
0,50,5,35.84
0,41,1,600.17
0,63,7,11.73
1,69,5,35.84
1,20,0,1200.32
0,18,0,7502.0
0,27,7,293.25
1,30,4,130.75
0,57,4,5.23
0,61,5,896.0
0,62,3,40.66
0,66,4,20.92
0,48,6,16800.0
0,43,0,1200.32
1,22,7,293.25
0,44,7,187.68
1,58,4,20.92
1,40,3,365.94
1,61,3,650.56
0,40,5,573.44
1,42,1,15004.25
1,36,2,242.4
0,25,0,1200.32
0,44,0,1200.32
0,58,1,15004.25
0,18,6,1050.0
0,68,7,46.92
0,43,0,7502.0
0,33,3,365.94
1,28,0,2700.7200000000003
0,63,4,130.75
0,18,4,83.68
0,31,7,105.57
0,32,4,83.68
0,58,0,300.08
0,22,5,322.56
1,54,0,1200.32
1,43,1,5401.53
0,63,4,83.68
0,30,0,1200.32
0,55,5,143.36
0,45,1,2400.68
1,21,5,573.44
1,47,4,130.75
0,21,4,47.07
0,34,4,5.23
0,61,0,2700.7200000000003
0,20,7,187.68
1,59,1,9602.72
0,21,4,130.75
0,65,5,322.56
1,68,0,2700.7200000000003
0,29,4,130.75
1,26,4,130.75
1,29,1,600.17
1,22,5,573.44
1,69,4,83.68
0,31,0,2700.7200000000003
1,19,1,9602.72
0,30,6,16800.0
1,22,0,7502.0
0,52,3,1016.5
0,40,0,300.08
1,65,4,20.92
0,56,0,1200.32
1,25,6,1050.0
0,51,3,40.66
0,46,3,40.66
1,68,3,650.56
1,29,0,7502.0
0,44,7,105.57
0,69,4,83.68
0,50,1,600.17
0,33,0,300.08
1,62,3,365.94
0,29,3,162.64
1,64,6,26250.0
0,23,4,83.68
0,54,3,365.94
1,64,5,35.84
1,24,5,896.0
0,35,0,1200.32
0,19,2,60.6
0,33,1,600.17
0,42,5,322.56
1,55,0,300.08
1,53,0,7502.0
0,47,0,300.08
0,24,4,5.23
0,29,1,15004.25
0,42,0,2700.7200000000003
0,59,0,300.08
1,59,4,130.75
1,21,3,1016.5
0,44,3,650.56
1,52,3,650.56
0,18,1,15004.25
0,54,0,300.08
0,46,7,11.73
1,24,0,7502.0
0,39,5,896.0
1,35,0,300.08
0,50,4,83.68
1,51,1,9602.72
0,55,4,20.92
0,29,0,300.08
1,61,5,896.0
0,40,3,650.56
0,64,0,4801.28
1,30,3,162.64
1,26,5,143.36
1,31,7,105.57
1,66,1,2400.68
0,33,7,187.68
1,53,1,5401.53
1,43,4,5.23
0,59,3,40.66
0,39,5,322.56
0,23,0,7502.0
0,56,4,5.23
1,46,5,143.36
0,46,4,83.68
0,25,0,7502.0
0,53,5,143.36
1,24,0,4801.28
1,31,7,293.25
0,28,0,7502.0
1,34,5,143.36
0,58,5,143.36
1,55,0,7502.0
1,22,0,1200.32
1,25,4,5.23
0,69,0,4801.28
0,36,7,11.73
1,59,3,40.66
1,66,0,300.08
1,21,4,83.68
1,53,4,20.92
1,58,3,365.94
0,29,0,4801.28
1,30,3,365.94
0,63,6,26250.0
0,37,0,2700.7200000000003
1,34,3,40.66
1,64,6,16800.0
1,36,5,35.84
0,44,0,1200.32
0,27,4,83.68
1,20,3,40.66
0,69,1,2400.68
0,44,1,9602.72
1,27,4,130.75
0,18,4,20.92
1,55,1,15004.25
0,50,0,2700.7200000000003
0,55,4,20.92
0,37,4,83.68
0,67,3,1016.5
1,48,5,896.0
0,21,3,162.64
0,38,4,83.68
0,49,0,2700.7200000000003
0,28,5,35.84
0,52,0,300.08
0,32,4,83.68
0,49,1,2400.68
0,63,3,650.56
1,62,0,7502.0
0,59,0,300.08
0,28,1,600.17
0,30,0,7502.0
1,54,0,1200.32
1,41,6,9450.0
1,69,2,378.75
0,64,4,47.07
0,32,2,60.6
1,50,5,322.56
0,64,3,162.64
1,41,5,573.44
0,47,4,5.23
0,22,0,1200.32
0,55,3,650.56
1,19,7,293.25
1,29,7,293.25
0,64,0,1200.32
0,26,4,130.75
1,60,0,7502.0
0,35,5,322.56
1,50,4,47.07
1,33,3,650.56
0,54,0,4801.28
1,61,3,650.56
1,45,0,7502.0
0,20,4,5.23
0,22,0,7502.0
0,38,5,143.36
0,32,5,896.0
1,21,7,46.92
0,54,5,322.56
0,63,3,650.56
1,27,4,83.68
0,31,4,5.23
1,42,0,1200.32
1,20,4,130.75
1,66,0,2700.7200000000003
0,65,3,1016.5
0,55,2,136.35000000000002
0,31,3,650.56
0,45,3,162.64
0,29,2,378.75
1,51,4,130.75
1,36,0,300.08
0,26,0,7502.0
1,68,3,650.56
0,63,4,130.75
0,49,0,7502.0
0,64,1,5401.53
1,53,5,143.36
1,30,5,322.56
1,68,4,20.92
1,47,6,16800.0
1,39,4,47.07
1,38,4,130.75
0,49,0,300.08
0,35,0,300.08
0,39,3,40.66
0,54,0,7502.0
0,41,0,1200.32
0,45,2,242.4
1,30,4,20.92
1,20,7,46.92
1,59,0,2700.7200000000003
0,69,0,2700.7200000000003
1,52,2,15.15
0,64,3,162.64
1,67,3,1016.5
1,18,0,7502.0
0,54,0,4801.28
0,27,7,187.68
1,65,2,378.75
1,41,0,300.08
0,69,3,1016.5
1,25,3,365.94
1,34,0,1200.32
1,32,7,187.68
1,64,4,47.07
1,49,5,143.36
0,30,0,7502.0
0,22,0,1200.32
0,25,4,83.68
1,48,0,1200.32
0,57,0,2700.7200000000003
0,29,4,20.92
0,35,0,300.08
0,34,0,7502.0
0,31,0,4801.28
1,59,4,47.07
0,64,1,600.17
0,60,2,242.4
0,22,3,162.64
1,24,0,300.08
1,59,4,47.07
0,22,6,4200.0
0,18,1,5401.53
0,44,0,2700.7200000000003
0,35,1,2400.68
1,46,2,136.35000000000002
0,18,3,365.94
0,40,6,4200.0
0,38,1,600.17
1,34,7,11.73
0,32,1,600.17
1,24,0,4801.28
1,51,0,1200.32
1,50,4,20.92
1,52,0,300.08
0,35,4,83.68
0,18,0,1200.32
0,38,6,26250.0
1,58,5,143.36
0,39,0,7502.0
0,57,0,1200.32
0,38,4,47.07
1,65,3,650.56
1,57,0,7502.0
0,51,1,9602.72
0,35,3,650.56
1,26,2,60.6
0,55,5,35.84
1,31,7,46.92
1,55,1,600.17
0,21,4,47.07
1,54,0,2700.7200000000003
0,63,3,40.66
1,20,4,83.68
1,25,0,2700.7200000000003
0,46,4,130.75
0,28,0,1200.32
1,42,4,47.07
1,33,1,5401.53
1,39,1,5401.53
0,34,3,650.56
1,18,0,1200.32
1,19,2,378.75
1,27,0,1200.32
0,29,7,105.57
1,45,5,573.44
0,69,0,4801.28
0,21,0,7502.0
1,64,5,143.36
1,19,1,2400.68
1,45,0,7502.0
1,43,4,5.23
0,67,1,9602.72
0,58,0,7502.0
1,55,2,60.6
1,22,4,20.92
0,18,4,20.92
1,62,3,1016.5
1,27,4,47.07
0,37,0,4801.28
0,61,0,4801.28
0,50,4,130.75
1,37,0,1200.32
1,40,1,9602.72
1,24,3,1016.5
1,59,3,40.66
0,19,1,600.17
1,27,6,26250.0
1,50,2,60.6
0,69,0,1200.32
1,61,6,1050.0
0,37,1,5401.53
1,46,3,650.56
1,36,3,365.94
0,38,0,300.08
0,28,6,1050.0
1,37,3,1016.5
1,50,4,5.23
0,38,0,300.08
0,39,7,105.57
0,31,0,4801.28
1,46,3,162.64
0,28,3,1016.5
1,42,0,300.08
0,26,6,16800.0
0,53,7,105.57
0,18,0,7502.0
0,52,3,365.94
1,41,3,365.94
1,67,0,1200.32
1,28,2,60.6
0,67,0,1200.32
0,42,4,83.68
0,47,3,40.66
0,51,0,2700.7200000000003
0,39,4,5.23
0,43,6,4200.0
0,69,0,300.08
1,55,3,365.94
0,18,5,35.84
1,48,0,4801.28
1,59,0,4801.28
1,36,5,35.84
0,40,0,4801.28
0,63,5,35.84
1,57,0,2700.7200000000003
1,46,0,300.08
1,55,0,4801.28
0,50,0,300.08
1,45,0,300.08
1,39,3,162.64
0,66,0,4801.28
1,57,0,2700.7200000000003
0,22,6,1050.0
1,60,1,600.17
1,47,6,4200.0
1,44,6,1050.0
1,45,0,1200.32
1,33,3,1016.5
0,49,3,365.94
0,55,3,650.56
1,50,0,7502.0
0,36,1,600.17
1,41,7,187.68
1,37,4,5.23
0,18,0,4801.28
0,44,0,300.08
1,66,6,16800.0
1,38,1,15004.25
1,21,0,300.08
1,39,0,300.08
1,44,4,20.92
1,34,0,300.08
1,40,0,2700.7200000000003
1,68,0,7502.0
1,63,2,15.15
1,23,0,1200.32
0,20,3,1016.5
0,19,4,5.23
0,22,0,300.08
0,50,3,162.64
1,22,3,365.94
0,52,4,20.92
1,18,1,15004.25
1,69,3,650.56
1,40,0,2700.7200000000003
0,42,7,46.92
1,24,7,293.25
0,68,3,162.64
1,41,3,650.56
1,39,4,5.23
0,61,0,1200.32
0,53,0,2700.7200000000003
1,63,1,2400.68
0,38,5,322.56
1,68,3,365.94
0,43,5,143.36
1,64,0,300.08
0,69,4,47.07
0,32,0,2700.7200000000003
1,68,4,5.23
0,32,3,365.94
1,37,0,2700.7200000000003
0,38,3,162.64
1,25,3,40.66
0,21,0,300.08
0,28,3,650.56
1,38,5,896.0
0,29,3,40.66
0,51,1,5401.53
1,44,0,2700.7200000000003
0,43,0,300.08
0,46,5,322.56
0,21,0,4801.28
0,18,2,242.4
0,32,0,7502.0
0,26,4,5.23
0,65,0,2700.7200000000003
0,48,1,5401.53
1,19,3,365.94
1,20,0,7502.0
0,23,7,293.25
0,28,0,300.08
0,64,5,35.84
0,49,5,573.44
0,69,6,26250.0
0,35,0,4801.28
1,52,3,162.64
1,49,4,5.23
1,41,0,1200.32
1,35,5,35.84
0,68,3,365.94
1,31,2,242.4
0,51,3,40.66
1,42,1,9602.72
1,52,0,4801.28
1,60,3,1016.5
0,53,1,9602.72
0,50,0,300.08
1,30,3,40.66
0,67,7,105.57
1,54,4,47.07
0,40,0,2700.7200000000003
0,30,1,9602.72
1,46,3,40.66
0,56,4,5.23
0,26,4,130.75
0,41,0,300.08
1,29,0,300.08
0,55,3,1016.5
1,52,0,1200.32
0,56,6,1050.0
1,27,0,7502.0
0,51,1,600.17
1,68,0,300.08
1,23,0,2700.7200000000003
1,30,1,600.17
1,56,7,293.25
0,68,7,105.57
0,48,0,2700.7200000000003
0,19,3,365.94
0,31,5,573.44
1,23,1,2400.68
0,41,0,4801.28
0,33,6,16800.0
1,26,1,600.17
1,47,0,4801.28
0,44,3,1016.5
0,44,0,2700.7200000000003
0,26,5,573.44
0,34,0,2700.7200000000003
1,21,5,322.56
0,49,6,26250.0
0,26,0,300.08
1,40,4,130.75
0,63,0,7502.0
1,42,4,130.75
1,46,1,2400.68
0,54,4,83.68
0,68,5,573.44
1,27,2,136.35000000000002
0,30,0,7502.0
0,27,5,896.0
0,59,3,162.64
1,21,3,365.94
0,26,4,47.07
1,36,1,2400.68
1,66,4,20.92
0,59,0,4801.28
0,23,3,365.94
0,68,0,2700.7200000000003
1,49,4,20.92
1,26,3,40.66
0,32,5,573.44
1,63,1,2400.68
1,64,4,47.07
1,61,4,83.68
1,36,6,16800.0
0,45,3,40.66
1,35,0,4801.28
1,31,3,365.94
0,18,4,83.68
1,58,6,16800.0
1,51,0,1200.32
1,35,1,2400.68
0,45,0,1200.32
0,19,1,9602.72
0,60,1,15004.25
0,19,3,162.64
1,48,4,130.75
1,24,0,300.08
0,39,4,130.75
0,56,2,15.15
0,35,7,11.73
1,62,4,20.92
0,41,0,2700.7200000000003
1,46,6,16800.0
1,26,0,4801.28
1,42,0,7502.0
1,24,0,4801.28
1,25,1,5401.53
0,50,3,162.64
1,34,3,40.66
1,46,2,136.35000000000002
0,53,4,47.07
1,21,0,4801.28
0,29,0,1200.32
0,67,7,105.57
1,31,0,2700.7200000000003
0,40,5,143.36
1,50,1,5401.53
0,43,3,650.56
0,56,1,2400.68
0,58,0,2700.7200000000003
1,25,1,5401.53
0,64,4,5.23
0,25,0,2700.7200000000003
1,38,1,600.17
0,52,3,365.94
1,38,0,1200.32
1,31,0,7502.0
1,65,0,4801.28
0,68,5,143.36
0,40,0,4801.28
1,63,3,1016.5
1,32,6,16800.0
0,24,3,650.56
0,49,1,2400.68
1,52,0,1200.32
0,49,0,300.08
1,21,3,1016.5
0,69,0,7502.0
0,51,0,7502.0
0,20,0,2700.7200000000003
1,62,3,162.64
0,59,0,300.08
0,19,3,650.56
0,67,0,7502.0
0,26,3,162.64
0,48,5,896.0
1,59,0,7502.0
0,32,0,2700.7200000000003
0,62,3,365.94
1,65,3,40.66
1,57,4,47.07
0,38,0,1200.32
0,39,5,143.36
1,24,0,1200.32
0,31,0,1200.32
0,68,0,2700.7200000000003
1,65,0,1200.32
0,54,3,162.64
0,63,0,4801.28
1,65,0,1200.32
1,20,5,573.44
1,48,3,650.56
0,63,3,162.64
0,53,0,300.08
1,46,0,1200.32
0,48,0,7502.0
0,40,4,83.68
0,66,4,130.75
1,36,3,40.66
1,60,0,2700.7200000000003
1,63,0,4801.28
0,42,2,60.6
1,60,4,47.07
0,29,1,2400.68
1,22,3,1016.5
1,45,0,1200.32
1,63,0,4801.28
1,26,3,40.66
0,24,5,896.0
1,29,0,2700.7200000000003
1,62,0,1200.32
0,45,3,365.94
0,30,5,35.84
0,45,4,83.68
1,39,1,15004.25
1,25,0,300.08
1,43,0,2700.7200000000003
0,49,0,300.08
0,49,0,300.08
0,19,7,105.57
0,47,0,2700.7200000000003
0,55,4,130.75
0,68,5,143.36
1,39,0,1200.32
1,54,5,573.44
0,59,6,9450.0
1,26,2,242.4
0,64,4,47.07
0,40,4,47.07
0,37,4,47.07
0,65,3,365.94
1,24,0,2700.7200000000003
1,43,6,16800.0
1,55,1,15004.25
0,20,7,11.73
1,24,5,143.36
1,51,5,143.36
1,41,0,2700.7200000000003
0,61,4,5.23
1,28,0,2700.7200000000003
0,69,3,40.66
1,54,5,143.36
0,22,4,5.23
0,61,3,40.66
0,25,1,2400.68
0,36,3,650.56
0,48,0,7502.0
1,26,3,162.64
0,34,0,2700.7200000000003
0,21,4,83.68
0,57,0,1200.32
0,18,7,105.57
1,20,3,1016.5
0,54,0,300.08
1,26,2,15.15
0,60,6,9450.0
0,68,0,300.08
0,44,0,1200.32
1,56,1,15004.25
0,66,0,2700.7200000000003
1,52,2,136.35000000000002
0,65,5,896.0
1,62,5,143.36
1,45,0,300.08
0,63,7,105.57
1,64,6,1050.0
0,58,4,130.75
0,61,1,2400.68
0,41,0,4801.28
0,39,0,7502.0
0,30,0,300.08
0,29,5,143.36
1,62,0,1200.32
1,59,3,650.56
1,24,0,2700.7200000000003
1,69,4,47.07
0,44,0,300.08
0,31,0,2700.7200000000003
0,34,2,60.6
1,47,0,2700.7200000000003
1,23,0,4801.28
0,68,0,1200.32
0,18,0,7502.0
0,59,0,1200.32
0,57,0,1200.32
1,19,4,5.23
1,46,0,1200.32
0,34,4,130.75
1,21,0,7502.0
1,36,1,600.17
0,55,4,47.07
0,34,0,2700.7200000000003
0,19,0,7502.0
0,32,1,600.17
0,49,3,365.94
1,41,0,2700.7200000000003
0,32,0,300.08
0,31,2,378.75
0,37,1,600.17
0,68,1,5401.53
0,36,1,15004.25
0,20,3,365.94
0,31,6,4200.0
0,30,0,7502.0
1,67,5,35.84
0,42,3,162.64
1,20,0,2700.7200000000003
0,55,0,7502.0
0,35,2,136.35000000000002
0,36,0,7502.0
0,21,4,83.68
0,22,5,35.84
0,44,4,47.07
